,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
472,2021-12-14,600519,11128.92,11288.71,11378.66,11037.47,40449,8673733632.0,3.07,1.44,159.79,0.32
473,2021-12-15,600519,11249.27,11213.34,11363.83,11163.19,30078,6444715008.0,1.78,-0.67,-75.37,0.24
474,2021-12-16,600519,11112.84,11132.89,11258.82,10968.28,37211,7865499392.0,2.59,-0.72,-80.45,0.3
475,2021-12-17,600519,11039.99,10789.75,11077.67,10715.89,48403,9988869888.0,3.25,-3.08,-343.14,0.39
476,2021-12-20,600519,10789.75,10831.26,10965.42,10741.01,32258,6654596608.0,2.08,0.38,41.51,0.26
477,2021-12-21,600519,10761.11,10726.94,10882.36,10599.46,26286,5354186496.0,2.61,-0.96,-104.32,0.21
478,2021-12-22,600519,10735.99,10776.18,10851.56,10735.99,17431,3570928368.0,1.08,0.46,49.24,0.14
479,2021-12-23,600519,10801.31,11137.97,11137.97,10660.61,39099,8126298112.0,4.43,3.36,361.79,0.31
480,2021-12-24,600519,11283.08,11510.26,11625.17,11283.08,56130,12295953408.0,3.07,3.34,372.29,0.45
481,2021-12-27,600519,11379.16,11197.36,11379.16,11097.77,37556,8020677632.0,2.44,-2.72,-312.9,0.3
482,2021-12-28,600519,11203.29,11229.32,11316.35,11120.88,27651,5901940736.0,1.75,0.29,31.96,0.22
483,2021-12-29,600519,11288.71,10741.01,11310.07,10741.01,54049,11195625216.0,5.07,-4.35,-488.31,0.43
484,2021-12-30,600519,10741.01,10911.85,10982.1,10675.69,35261,7272866560.0,2.85,1.59,170.84,0.28
485,2021-12-31,600519,10886.73,10786.23,10901.7,10675.69,29665,6061415424.0,2.07,-1.15,-125.62,0.24
486,2022-01-04,600519,10811.36,10792.41,10881.45,10605.34,33843,6913653248.0,2.56,0.06,6.18,0.27
487,2022-01-05,600519,10761.11,10655.59,10861.61,10625.44,28396,5774992128.0,2.19,-1.27,-136.82,0.23
488,2022-01-06,600519,10645.59,10445.65,10715.89,10226.02,51795,10226933760.0,4.6,-1.97,-209.94,0.41
489,2022-01-07,600519,10409.37,10243.56,10479.12,10230.09,29817,5831695360.0,2.38,-1.93,-202.09,0.24
490,2022-01-10,600519,10173.26,10364.15,10419.42,10120.7,29627,5792738048.0,2.92,1.18,120.59,0.24
491,2022-01-11,600519,10273.7,10236.27,10359.13,10189.14,22277,4332180736.0,1.64,-1.23,-127.88,0.18
492,2022-01-12,600519,10273.7,10369.18,10428.47,10273.7,27474,5384359680.0,1.51,1.3,132.91,0.22
493,2022-01-13,600519,10358.22,9918.9,10374.15,9859.46,56747,10781720576.0,4.96,-4.34,-450.28,0.45
494,2022-01-14,600519,9918.9,9866.7,9997.34,9846.6,29322,5506185984.0,1.52,-0.53,-52.2,0.23
495,2022-01-17,600519,9871.72,9839.61,9923.48,9707.61,27354,5074077696.0,2.19,-0.27,-27.09,0.22
496,2022-01-18,600519,9839.96,9993.67,10076.98,9791.32,31216,5906705920.0,2.9,1.57,154.06,0.25
497,2022-01-19,600519,10127.99,10092.81,10127.99,9976.64,26371,5026993408.0,1.51,0.99,99.14,0.21
498,2022-01-20,600519,10112.91,10381.84,10434.45,10112.91,34014,6665294848.0,3.19,2.86,289.03,0.27
499,2022-01-21,600519,10334.0,10459.57,10502.28,10288.83,30813,6091427584.0,2.06,0.75,77.73,0.25
500,2022-01-24,600519,10308.88,10284.76,10454.6,10190.49,23986,4685441792.0,2.53,-1.67,-174.81,0.19
501,2022-01-25,600519,10248.58,10248.58,10364.15,10188.28,25510,4971078400.0,1.71,-0.35,-36.18,0.2
502,2022-01-26,600519,10243.76,10308.88,10379.23,10127.99,23905,4655706624.0,2.45,0.59,60.3,0.19
503,2022-01-27,600519,10540.07,10359.13,10589.36,10293.8,42665,8450329088.0,2.87,0.49,50.25,0.34
504,2022-01-28,600519,10308.88,9967.19,10374.2,9932.07,41020,7889492992.0,4.27,-3.78,-391.94,0.33
505,2022-02-07,600519,10037.49,9871.52,10100.65,9781.27,35150,6601799680.0,3.2,-0.96,-95.67,0.28
506,2022-02-08,600519,9876.14,9726.0,9896.19,9479.79,41713,7585130496.0,4.22,-1.47,-145.52,0.33
507,2022-02-09,600519,9726.45,10012.31,10072.71,9665.55,33885,6346699776.0,4.19,2.94,286.31,0.27
508,2022-02-10,600519,10032.51,9896.85,10062.16,9818.41,23032,4315456768.0,2.43,-1.15,-115.46,0.18
509,2022-02-11,600519,9816.45,9781.12,10036.48,9736.05,33746,6296909568.0,3.04,-1.17,-115.73,0.27
510,2022-02-14,600519,9731.03,9875.09,9916.94,9717.51,20196,3762313344.0,2.04,0.96,93.97,0.16
511,2022-02-15,600519,9875.74,9985.38,10087.79,9826.5,27106,5131842048.0,2.65,1.12,110.29,0.22
512,2022-02-16,600519,10032.51,9995.08,10067.69,9972.22,14587,2769034320.0,0.96,0.1,9.7,0.12
513,2022-02-17,600519,10035.58,9967.14,10090.2,9937.04,18214,3450265040.0,1.53,-0.28,-27.94,0.14
514,2022-02-18,600519,9920.11,10067.69,10072.61,9859.96,19385,3670339744.0,2.13,1.01,100.55,0.15
515,2022-02-21,600519,10032.51,9916.89,10067.19,9876.49,20816,3920377360.0,1.89,-1.5,-150.8,0.17
516,2022-02-22,600519,9831.57,9569.58,9836.55,9530.14,52299,9473992704.0,3.09,-3.5,-347.31,0.42
517,2022-02-23,600519,9587.37,9665.76,9700.88,9530.44,28112,5118197760.0,1.78,1.01,96.18,0.22
518,2022-02-24,600519,9570.23,9349.7,9600.33,9269.25,65359,11578557184.0,3.43,-3.27,-316.06,0.52
519,2022-02-25,600519,9404.42,9525.31,9571.64,9404.42,38979,6999524096.0,1.79,1.88,175.61,0.31
520,2022-02-28,600519,9465.01,9481.8,9514.96,9364.22,28923,5158148352.0,1.58,-0.46,-43.51,0.23
521,2022-03-01,600519,9540.08,9823.89,9849.46,9540.08,47379,8721229312.0,3.26,3.61,342.09,0.38
522,2022-03-02,600519,9731.03,9755.55,9786.25,9655.66,20074,3690612336.0,1.33,-0.7,-68.34,0.16
523,2022-03-03,600519,9760.17,9530.04,9782.53,9499.89,31547,5703580672.0,2.9,-2.31,-225.51,0.25
524,2022-03-04,600519,9389.34,9432.05,9494.31,9304.42,31047,5509157632.0,1.99,-1.03,-97.99,0.25
525,2022-03-07,600519,9330.05,9062.73,9369.24,9046.65,49156,8487507456.0,3.42,-3.92,-369.32,0.39
526,2022-03-08,600519,9328.94,9294.88,9463.0,9188.35,57215,10087484416.0,3.03,2.56,232.15,0.46
527,2022-03-09,600519,9349.65,9425.42,9555.16,9133.63,56434,10018589952.0,4.54,1.4,130.54,0.45
528,2022-03-10,600519,9570.23,9502.05,9635.56,9484.81,36462,6587438848.0,1.6,0.81,76.63,0.29
529,2022-03-11,600519,9359.19,9374.32,9414.47,9118.4,47727,8335618304.0,3.12,-1.34,-127.73,0.38
530,2022-03-14,600519,9178.3,9027.56,9278.8,9027.56,49007,8416841984.0,2.68,-3.7,-346.76,0.39
531,2022-03-15,600519,8776.32,8540.15,8952.18,8540.15,89056,14567142656.0,4.56,-5.4,-487.41,0.71
532,2022-03-16,600519,8695.92,8901.69,8946.66,8489.9,77593,12753010176.0,5.35,4.23,361.54,0.62
533,2022-03-17,600519,9128.05,9128.81,9303.92,9086.15,68352,11843531776.0,2.45,2.55,227.12,0.54
534,2022-03-18,600519,9118.0,9066.7,9253.67,8988.76,38349,6564085504.0,2.9,-0.68,-62.11,0.31
535,2022-03-21,600519,9148.15,9049.16,9156.44,9002.48,27877,4763083264.0,1.7,-0.19,-17.54,0.22
536,2022-03-22,600519,9147.55,9002.43,9147.55,8958.87,21054,3578291200.0,2.09,-0.52,-46.73,0.17
537,2022-03-23,600519,9052.68,9289.8,9379.29,9012.48,58067,10096341504.0,4.07,3.19,287.37,0.46
538,2022-03-24,600519,9218.5,9132.73,9228.55,9114.74,25815,4457504512.0,1.23,-1.69,-157.07,0.21
539,2022-03-25,600519,9087.85,8977.31,9198.4,8952.18,29709,5054831360.0,2.7,-1.7,-155.42,0.24
540,2022-03-28,600519,8650.7,8830.58,8850.68,8545.18,57542,9392007936.0,3.4,-1.63,-146.73,0.46
541,2022-03-29,600519,8834.1,8861.74,8984.85,8834.1,25935,4343365376.0,1.71,0.35,31.16,0.21
542,2022-03-30,600519,9017.51,9178.8,9178.8,9002.43,42433,7276379136.0,1.99,3.58,317.06,0.34
543,2022-03-31,600519,9128.05,9123.03,9221.51,9071.77,25174,4338022912.0,1.63,-0.61,-55.77,0.2
544,2022-04-01,600519,9178.0,9429.59,9494.86,9136.54,44862,7936957184.0,3.93,3.36,306.56,0.36
545,2022-04-06,600519,9293.87,9354.17,9473.41,9293.87,27820,4910792448.0,1.9,-0.8,-75.42,0.22
546,2022-04-07,600519,9318.99,9354.17,9454.66,9279.3,20196,3568182336.0,1.87,0.0,0.0,0.16
547,2022-04-08,600519,9369.24,9449.64,9473.26,9361.91,22941,4081618544.0,1.19,1.02,95.47,0.18
548,2022-04-11,600519,9379.29,9128.05,9379.29,9057.86,43864,7568782592.0,3.4,-3.4,-321.59,0.35
549,2022-04-12,600519,9173.28,9439.59,9469.59,9067.75,41630,7284546304.0,4.4,3.41,311.54,0.33
550,2022-04-13,600519,9364.22,9374.27,9504.91,9284.22,31148,5534915840.0,2.34,-0.69,-65.32,0.25
551,2022-04-14,600519,9469.74,9575.26,9710.43,9430.54,37650,6834657280.0,2.99,2.14,200.99,0.3
552,2022-04-15,600519,9541.09,9560.13,9620.48,9509.38,21041,3800797632.0,1.16,-0.16,-15.13,0.17
553,2022-04-18,600519,9435.22,9483.91,9519.99,9369.24,19793,3525102976.0,1.58,-0.8,-76.22,0.16
554,2022-04-19,600519,9530.04,9481.29,9695.8,9406.93,24205,4359852032.0,3.05,-0.03,-2.62,0.19
555,2022-04-20,600519,9538.53,9514.96,9630.53,9372.66,24156,4342043392.0,2.72,0.36,33.67,0.19
556,2022-04-21,600519,9480.79,9429.44,9560.18,9379.29,28953,5160787968.0,1.9,-0.9,-85.52,0.23
557,2022-04-22,600519,9344.12,9394.37,9469.13,9329.95,27900,4955360768.0,1.48,-0.37,-35.07,0.22
558,2022-04-25,600519,9278.8,9067.75,9411.95,9037.61,53658,9352986880.0,3.98,-3.48,-326.62,0.43
559,2022-04-26,600519,9044.29,9190.76,9273.67,9027.56,44564,7692845312.0,2.71,1.36,123.01,0.35
560,2022-04-27,600519,9364.82,9504.51,9580.28,9364.82,57402,10289893120.0,2.34,3.41,313.75,0.46
561,2022-04-28,600519,9494.86,9705.9,9756.15,9462.2,44010,8038681856.0,3.09,2.12,201.39,0.35
562,2022-04-29,600519,9710.93,9672.64,9776.25,9585.21,34885,6384066560.0,1.97,-0.34,-33.26,0.28
563,2022-05-05,600519,9680.78,9715.95,9881.77,9675.65,33661,6235017472.0,2.13,0.45,43.31,0.27
564,2022-05-06,600519,9605.36,9494.86,9625.51,9434.56,28596,5138176768.0,1.97,-2.28,-221.09,0.23
565,2022-05-09,600519,9429.54,9288.85,9429.54,9218.5,30352,5324616192.0,2.22,-2.17,-206.01,0.24
566,2022-05-10,600519,9128.05,9360.15,9454.46,9052.73,40119,7018451200.0,4.32,0.77,71.3,0.32
567,2022-05-11,600519,9303.92,9369.24,9472.15,9288.85,30313,5372950016.0,1.96,0.1,9.09,0.24
568,2022-05-12,600519,9293.87,9342.46,9419.49,9278.8,22038,3888480080.0,1.5,-0.29,-26.78,0.18
569,2022-05-13,600519,9429.54,9420.7,9519.68,9359.19,20731,3690141232.0,1.72,0.84,78.24,0.17
570,2022-05-16,600519,9514.96,9318.99,9514.96,9241.96,27765,4881208576.0,2.9,-1.08,-101.71,0.22
571,2022-05-17,600519,9378.69,9369.24,9404.42,9303.92,20145,3557048800.0,1.08,0.54,50.25,0.16
572,2022-05-18,600519,9397.68,9334.07,9398.99,9243.72,24850,4362487040.0,1.66,-0.38,-35.17,0.2
573,2022-05-19,600519,9253.67,9308.94,9313.97,9223.52,19776,3459059184.0,0.97,-0.27,-25.13,0.16
574,2022-05-20,600519,9328.99,9530.09,9535.81,9288.85,41950,7493460224.0,2.65,2.38,221.15,0.33
575,2022-05-23,600519,9530.04,9434.56,9549.58,9389.34,22157,3950856592.0,1.68,-1.0,-95.53,0.18
576,2022-05-24,600519,9459.69,9329.04,9464.71,9306.43,27342,4824599808.0,1.68,-1.12,-105.52,0.22
577,2022-05-25,600519,9355.52,9306.48,9389.34,9263.72,22389,3929477104.0,1.35,-0.24,-22.56,0.18
578,2022-05-26,600519,9334.07,9242.62,9334.07,9178.3,28053,4888109312.0,1.67,-0.69,-63.86,0.22
579,2022-05-27,600519,9328.99,9304.72,9429.54,9293.92,25120,4436904960.0,1.47,0.67,62.1,0.2
580,2022-05-30,600519,9359.19,9421.55,9482.55,9359.19,34466,6135631360.0,1.33,1.26,116.83,0.27
581,2022-05-31,600519,9403.26,9550.29,9604.9,9364.12,40751,7329201152.0,2.56,1.37,128.74,0.32
582,2022-06-01,600519,9540.08,9470.99,9604.3,9424.51,21760,3897858992.0,1.88,-0.83,-79.3,0.17
583,2022-06-02,600519,9469.59,9459.69,9508.93,9429.54,16915,3019718032.0,0.84,-0.12,-11.3,0.13
584,2022-06-06,600519,9479.79,9469.74,9504.91,9318.99,36741,6535329280.0,1.97,0.11,10.05,0.29
585,2022-06-07,600519,9450.34,9619.98,9655.66,9380.85,35049,6356030976.0,2.9,1.59,150.24,0.28
586,2022-06-08,600519,9655.66,9859.66,9942.07,9655.66,44354,8236953856.0,2.98,2.49,239.68,0.35
587,2022-06-09,600519,9891.82,9796.35,9973.98,9776.25,26329,4897066752.0,2.01,-0.64,-63.31,0.21
588,2022-06-10,600519,9756.2,10035.53,10067.69,9705.9,47345,8882462720.0,3.69,2.44,239.18,0.38
589,2022-06-13,600519,9982.27,9811.42,9992.32,9771.63,36755,6847248896.0,2.2,-2.23,-224.11,0.29
590,2022-06-14,600519,9700.88,9886.8,9909.01,9690.83,29416,5467949312.0,2.22,0.77,75.38,0.23
591,2022-06-15,600519,9881.77,9907.4,10057.64,9846.55,33664,6354868992.0,2.14,0.21,20.6,0.27
592,2022-06-16,600519,10005.33,9916.94,10070.85,9908.55,26887,5087605504.0,1.64,0.1,9.54,0.21
593,2022-06-17,600519,9922.42,10288.78,10293.8,9922.42,50542,9749530880.0,3.74,3.75,371.84,0.4
594,2022-06-20,600519,10283.75,10243.66,10384.25,10183.26,34975,6802792448.0,1.95,-0.44,-45.12,0.28
595,2022-06-21,600519,10278.73,10262.35,10369.13,10173.21,23717,4617805056.0,1.91,0.18,18.69,0.19
596,2022-06-22,600519,10308.88,10213.41,10323.95,10193.31,19647,3813775296.0,1.27,-0.48,-48.94,0.16
597,2022-06-23,600519,10247.07,10319.43,10359.33,10233.51,26844,5239860480.0,1.23,1.04,106.02,0.21
598,2022-06-24,600519,10384.25,10580.27,10635.49,10359.13,39635,7921199872.0,2.68,2.53,260.84,0.32
599,2022-06-27,600519,10635.19,10588.01,10785.93,10536.5,40115,8124449024.0,2.36,0.07,7.74,0.32
600,2022-06-28,600519,10634.18,10715.89,10741.01,10540.02,25246,5112298752.0,1.9,1.21,127.88,0.2
601,2022-06-29,600519,10675.69,10685.74,10746.04,10590.32,30360,6142508544.0,1.45,-0.28,-30.15,0.24
602,2022-06-30,600519,10643.91,10870.02,11030.82,10643.86,38982,7984019456.0,3.62,1.72,184.28,0.31
603,2022-07-01,600519,10920.27,10789.88,10984.44,10720.33,21596,4385555200.0,2.43,-0.74,-80.14,0.17
604,2022-07-04,600519,10744.45,10734.35,10765.96,10648.98,25076,5042804224.0,1.08,-0.51,-55.53,0.2
605,2022-07-05,600519,10770.93,10809.77,10917.51,10694.15,26329,5345189888.0,2.08,0.7,75.42,0.21
606,2022-07-06,600519,10804.7,10653.96,10839.87,10573.56,32752,6566374912.0,2.46,-1.44,-155.81,0.26
607,2022-07-07,600519,10669.03,10593.66,10690.89,10568.58,20932,4179088240.0,1.15,-0.57,-60.3,0.17
608,2022-07-08,600519,10669.03,10638.88,10718.73,10624.61,15644,3134903456.0,0.89,0.43,45.22,0.12
609,2022-07-11,600519,10594.66,10461.0,10617.63,10395.18,23949,4709248256.0,2.09,-1.67,-177.88,0.19
610,2022-07-12,600519,10468.04,10384.68,10507.23,10292.47,23447,4562731381.0,2.05,-0.73,-76.32,0.19
611,2022-07-13,600519,10367.54,10437.34,10503.21,10345.79,19854,3893406034.0,1.52,0.51,52.66,0.16
612,2022-07-14,600519,10442.91,10407.74,10527.33,10347.44,20527,4014985518.0,1.72,-0.28,-29.6,0.16
613,2022-07-15,600519,10368.1,10390.15,10642.3,10365.08,33416,6588730699.0,2.66,-0.17,-17.59,0.27
614,2022-07-18,600519,10404.53,10401.01,10437.89,10251.97,24221,4701936868.0,1.79,0.1,10.86,0.19
615,2022-07-19,600519,10367.54,10358.0,10400.96,10272.07,21956,4250852886.0,1.24,-0.41,-43.01,0.17
616,2022-07-20,600519,10436.63,10393.17,10493.16,10367.54,18705,3659970961.0,1.21,0.34,35.17,0.15
617,2022-07-21,600519,10358.0,10337.39,10422.31,10314.83,14061,2735503093.0,1.03,-0.54,-55.78,0.11
618,2022-07-22,600519,10388.75,10377.59,10452.96,10317.29,25114,4894378605.0,1.31,0.39,40.2,0.2
619,2022-07-25,600519,10390.2,10365.78,10404.22,10297.2,16912,3285451347.0,1.03,-0.11,-11.81,0.13
620,2022-07-26,600519,10407.69,10393.72,10467.89,10377.69,20685,4041100077.0,0.87,0.27,27.94,0.16
621,2022-07-27,600519,10352.47,10239.91,10382.62,10226.85,21490,4149807166.0,1.5,-1.48,-153.81,0.17
622,2022-07-28,600519,10247.45,10131.38,10332.37,10104.54,34870,6669448409.0,2.22,-1.06,-108.53,0.28
623,2022-07-29,600519,10116.81,10133.59,10236.85,10031.38,37032,7028415881.0,2.03,0.02,2.21,0.29
624,2022-08-01,600519,10091.23,10092.69,10181.63,10046.86,21037,3988198590.0,1.33,-0.4,-40.9,0.17
625,2022-08-02,600519,10040.93,10040.83,10081.03,9930.44,28221,5284516568.0,1.49,-0.51,-51.86,0.22
626,2022-08-03,600519,10091.13,10066.06,10161.53,10025.86,24598,4642442196.0,1.35,0.25,25.23,0.2
627,2022-08-04,600519,10091.18,10221.87,10257.5,10041.58,30357,5797110733.0,2.15,1.55,155.81,0.24
628,2022-08-05,600519,10281.12,10261.82,10317.29,10166.05,20086,3857406327.0,1.48,0.39,39.95,0.16
629,2022-08-08,600519,10217.55,10199.36,10306.64,10179.16,16799,3220702892.0,1.24,-0.61,-62.46,0.13
630,2022-08-09,600519,10199.36,10191.67,10236.85,10166.55,13875,2651800008.0,0.69,-0.08,-7.69,0.11
631,2022-08-10,600519,10191.57,10020.83,10231.87,9963.45,27927,5259452686.0,2.63,-1.68,-170.84,0.22
632,2022-08-11,600519,10071.08,10176.1,10176.6,10030.93,26061,4940834195.0,1.45,1.55,155.27,0.21
633,2022-08-12,600519,10176.1,10282.12,10292.17,10141.43,20260,3882570566.0,1.48,1.04,106.02,0.16
634,2022-08-15,600519,10244.23,10241.37,10339.91,10219.56,19323,3717178491.0,1.17,-0.4,-40.75,0.15
635,2022-08-16,600519,10261.72,10231.07,10311.21,10221.82,14836,2854189586.0,0.87,-0.1,-10.3,0.12
636,2022-08-17,600519,10292.17,10231.87,10292.17,10116.3,18361,3508295541.0,1.72,0.01,0.8,0.15
637,2022-08-18,600519,10181.63,10118.82,10207.15,10046.31,23168,4384060205.0,1.57,-1.1,-113.05,0.18
638,2022-08-19,600519,10131.38,10116.35,10183.38,10081.13,13544,2572000762.0,1.01,-0.02,-2.47,0.11
639,2022-08-22,600519,10066.11,10111.18,10176.6,10047.87,15427,2925285473.0,1.27,-0.05,-5.17,0.12
640,2022-08-23,600519,10134.39,9990.73,10134.39,9975.61,23756,4452538978.0,1.57,-1.19,-120.45,0.19
641,2022-08-24,600519,9990.63,9911.29,10016.96,9895.21,18728,3486382969.0,1.22,-0.8,-79.44,0.15
642,2022-08-25,600519,9935.41,10066.06,10081.13,9911.29,21925,4107597895.0,1.71,1.56,154.77,0.17
643,2022-08-26,600519,10141.43,10131.38,10201.72,10071.08,23142,4397161135.0,1.3,0.65,65.32,0.18
644,2022-08-29,600519,10056.01,10035.0,10141.28,10010.78,13570,2555981192.0,1.29,-0.95,-96.38,0.11
645,2022-08-30,600519,10052.74,9990.68,10066.06,9911.29,18235,3400091358.0,1.54,-0.44,-44.32,0.15
646,2022-08-31,600519,9940.94,10262.02,10269.86,9940.49,44692,8518225337.0,3.3,2.72,271.34,0.36
647,2022-09-01,600519,10202.48,10045.4,10221.82,10045.4,26845,5088658955.0,1.72,-2.11,-216.62,0.21
648,2022-09-02,600519,10090.88,10015.81,10106.05,9971.44,19391,3635162804.0,1.34,-0.29,-29.59,0.15
649,2022-09-05,600519,9953.7,9814.82,9985.66,9739.44,36822,6764549173.0,2.46,-2.01,-200.99,0.29
650,2022-09-06,600519,9816.62,9865.06,9881.14,9764.57,20830,3832086313.0,1.19,0.51,50.24,0.17
651,2022-09-07,600519,9814.97,9729.44,9828.18,9694.27,28306,5151537330.0,1.36,-1.37,-135.62,0.23
652,2022-09-08,600519,9739.44,9714.32,9799.74,9714.32,16591,3026766448.0,0.88,-0.16,-15.12,0.13
653,2022-09-09,600519,9764.57,9864.01,9900.24,9719.34,27090,4991679523.0,1.86,1.54,149.69,0.22
654,2022-09-13,600519,10040.93,10035.91,10083.04,9931.54,28693,5387987148.0,1.54,1.74,171.9,0.23
655,2022-09-14,600519,9960.58,9985.66,10040.93,9955.51,16042,3002693247.0,0.85,-0.5,-50.25,0.13
656,2022-09-15,600519,9990.68,10040.93,10106.86,9990.48,20810,3917954256.0,1.17,0.55,55.27,0.17
657,2022-09-16,600519,9999.73,9935.41,10069.07,9915.86,24121,4501527357.0,1.53,-1.05,-105.52,0.19
658,2022-09-19,600519,9915.31,9998.92,10084.09,9904.66,18584,3479680771.0,1.81,0.64,63.51,0.15
659,2022-09-20,600519,9990.58,10030.88,10064.05,9933.15,14116,2645281859.0,1.31,0.32,31.96,0.11
660,2022-09-21,600519,10024.2,9880.14,10056.01,9880.14,20995,3904096421.0,1.75,-1.5,-150.74,0.17
661,2022-09-22,600519,9839.94,9743.51,9845.06,9723.62,22704,4147900996.0,1.23,-1.38,-136.63,0.18
662,2022-09-23,600519,9743.51,9811.95,9915.31,9743.51,28288,5191904760.0,1.76,0.7,68.44,0.23
663,2022-09-26,600519,9739.44,9955.51,10081.13,9739.34,35135,6566771227.0,3.48,1.46,143.56,0.28
664,2022-09-27,600519,9984.95,10081.13,10126.35,9895.76,28820,5422668135.0,2.32,1.26,125.62,0.23
665,2022-09-28,600519,10043.44,10056.01,10138.41,10010.83,21446,4042506330.0,1.27,-0.25,-25.12,0.17
666,2022-09-29,600519,10131.28,10042.69,10152.38,9996.36,21590,4075515187.0,1.55,-0.13,-13.32,0.17
667,2022-09-30,600519,10134.49,10003.25,10151.43,9970.58,21289,4000917951.0,1.8,-0.39,-39.44,0.17
668,2022-10-10,600519,10091.18,9568.6,10096.2,9539.46,48584,8865386496.0,5.57,-4.35,-434.65,0.39
669,2022-10-11,600519,9583.68,9538.4,9669.1,9437.96,32047,5712249507.0,2.42,-0.32,-30.2,0.26
670,2022-10-12,600519,9506.59,9437.96,9533.43,9176.67,48195,8372252823.0,3.74,-1.05,-100.44,0.38
671,2022-10-13,600519,9239.28,9136.42,9312.34,9121.39,63969,10919727537.0,2.02,-3.19,-301.54,0.51
672,2022-10-14,600519,9186.72,9325.45,9412.83,9146.22,46520,8045032623.0,2.92,2.07,189.03,0.37
673,2022-10-17,600519,9267.11,9229.43,9277.11,9125.41,33550,5740146639.0,1.63,-1.03,-96.02,0.27
674,2022-10-18,600519,9262.09,9165.76,9287.21,9141.49,28083,4800689502.0,1.58,-0.69,-63.67,0.22
675,2022-10-19,600519,9146.42,8875.18,9146.42,8875.18,60121,9997656284.0,2.96,-3.17,-290.58,0.48
676,2022-10-20,600519,8739.51,8852.57,8977.84,8689.26,42778,7020555512.0,3.25,-0.25,-22.61,0.34
677,2022-10-21,600519,8834.98,8754.58,8874.17,8684.24,38907,6317945876.0,2.15,-1.11,-97.99,0.31
678,2022-10-24,600519,8483.25,8137.94,8578.72,8071.26,132098,20217576174.0,5.8,-7.04,-616.64,1.05
679,2022-10-25,600519,8028.1,8029.76,8206.88,7990.82,81362,12136909034.0,2.65,-1.33,-108.18,0.65
680,2022-10-26,600519,8075.23,7951.02,8206.83,7930.52,81781,12120993864.0,3.44,-0.98,-78.74,0.65
681,2022-10-27,600519,8031.01,7634.06,8071.11,7547.88,107106,15258551283.0,6.58,-3.99,-316.96,0.85
682,2022-10-28,600519,7582.65,7428.04,7659.18,7421.56,93143,12823821843.0,3.11,-2.7,-206.02,0.74
683,2022-10-31,600519,7377.79,7377.79,7538.64,7292.37,71847,9758303071.0,3.32,-0.68,-50.25,0.57
684,2022-11-01,600519,7423.01,7940.62,7977.75,7423.01,118766,16859775304.0,7.52,7.63,562.83,0.95
685,2022-11-02,600519,7930.52,7990.62,8161.66,7809.92,79777,11717204099.0,4.43,0.63,50.0,0.64
686,2022-11-03,600519,7847.96,7827.51,7943.08,7770.23,45160,6509550787.0,2.16,-2.04,-163.11,0.36
687,2022-11-04,600519,7819.77,8214.77,8271.05,7819.77,80008,11996968945.0,5.77,4.95,387.26,0.64
688,2022-11-07,600519,8101.61,8167.24,8224.37,8064.13,42698,6414049133.0,1.95,-0.58,-47.53,0.34
689,2022-11-08,600519,8171.71,8055.54,8221.91,7975.54,39325,5842320995.0,3.02,-1.37,-111.7,0.31
690,2022-11-09,600519,8050.86,7930.02,8075.63,7880.27,36090,5276777530.0,2.43,-1.56,-125.52,0.29
691,2022-11-10,600519,7850.12,8005.89,8056.14,7805.65,37720,5518325849.0,3.16,0.96,75.87,0.3
692,2022-11-11,600519,8272.2,8272.96,8354.86,8106.29,73947,11252112275.0,3.1,3.34,267.07,0.59
693,2022-11-14,600519,8350.09,8297.33,8450.74,8272.2,57370,8858049581.0,2.16,0.29,24.37,0.46
694,2022-11-15,600519,8292.3,8573.69,8628.81,8237.03,56318,8858377894.0,4.72,3.33,276.36,0.45
695,2022-11-16,600519,8538.52,8559.87,8623.94,8473.2,26848,4250886805.0,1.76,-0.16,-13.82,0.21
696,2022-11-17,600519,8586.25,8468.17,8615.4,8397.22,30580,4793001162.0,2.55,-1.07,-91.7,0.24
697,2022-11-18,600519,8513.39,8468.82,8553.59,8412.9,23609,3703793426.0,1.66,0.01,0.65,0.19
698,2022-11-21,600519,8339.29,8231.91,8339.29,8124.12,39096,5917086070.0,2.54,-2.8,-236.91,0.31
699,2022-11-22,600519,8219.14,8332.25,8431.69,8212.46,29901,4582790131.0,2.66,1.22,100.34,0.24
700,2022-11-23,600519,8272.2,8377.73,8417.92,8237.23,22177,3428793052.0,2.17,0.55,45.48,0.18
701,2022-11-24,600519,8427.97,8231.96,8477.62,8201.76,27687,4241974248.0,3.29,-1.74,-145.77,0.22
702,2022-11-25,600519,8234.57,8242.11,8292.3,8181.76,18621,2833988373.0,1.34,0.12,10.15,0.15
703,2022-11-28,600519,8055.03,8181.16,8206.88,7885.3,47723,7040991068.0,3.9,-0.74,-60.95,0.38
704,2022-11-29,600519,8481.03,8628.96,8633.99,8387.77,73420,11587859176.0,3.01,5.47,447.8,0.58
705,2022-11-30,600519,8569.27,8628.96,8654.09,8558.62,31497,5019450678.0,1.11,0.0,0.0,0.25
706,2022-12-01,600519,8935.48,8788.75,9035.97,8788.7,51358,8480772923.0,2.87,1.85,159.79,0.41
707,2022-12-02,600519,8809.86,8804.23,8900.25,8740.51,23884,3910860618.0,1.82,0.18,15.48,0.19
