序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4797,2179,中航光电,42.28,-0.77,-0.33,74560,315238952.5,1.6,42.66,41.98,42.17,42.61,0.54,0.36,26.7,3.8,89560499994,87972370178,0.21,0.19,11.03,7.58
4798,605117,德业股份,84.31,-0.77,-0.65,24955,210149865,1.27,84.91,83.83,84.17,84.96,0.5,0.39,18.45,5.73,54458495135,54458495135,0.13,0.11,-3.7,-0.58
4799,2149,西部材料,19.38,-0.77,-0.15,35908,69937698.48,1.95,19.68,19.3,19.39,19.53,0.43,0.74,51.48,3.21,9461592630,9460139130,0,-0.05,3.8,9.49
4800,688276,百克生物,21.88,-0.77,-0.17,14873,32682207,1.27,22.12,21.84,21.97,22.05,0.48,0.36,37.88,2.14,9050828244,9050828244,0,-0.09,-7.83,-12.86
4801,600707,彩虹股份,6.46,-0.77,-0.05,120782,78200865,1.38,6.52,6.43,6.45,6.51,0.54,0.34,14.15,1.08,23180997669,23176346469,-0.15,-0.15,-21.89,-21.41
4802,300442,润泽科技,52.51,-0.77,-0.41,109716,576487714.4,3.1,53.19,51.55,52,52.92,0.62,1.98,44.79,9.6,90395001389,29103795939,0.04,0.1,-3.83,1.06
4803,600309,万华化学,54.92,-0.78,-0.43,267206,1465466787,1.25,55.27,54.58,54.8,55.35,0.89,0.85,13.99,1.75,1.72435E+11,1.72435E+11,-0.05,0.05,-19.01,-23.03
4804,2485,ST雪发,2.55,-0.78,-0.02,18277,4679015,1.95,2.59,2.54,2.58,2.57,0.74,0.34,-28.56,1.04,1387200000,1387200000,-0.39,-0.39,-9.89,-21.3
4805,301398,星源卓镁,48.06,-0.78,-0.38,7409,35828519,2.75,49.21,47.88,48.2,48.44,0.49,3.1,47.86,3.47,3844800000,1148634000,0.08,0.02,-5.58,3.58
4806,2371,北方华创,464.3,-0.79,-3.69,27804,1291813835,1.13,466.9,461.6,464.8,467.99,0.56,0.52,44.1,7.97,2.4789E+11,2.47676E+11,-0.15,-0.14,18.64,18.75
4807,872808,曙光数创,53.92,-0.79,-0.43,14265,77488450.77,2.54,54.89,53.51,53.91,54.35,0.53,0.73,175.57,14.89,10784000054,10493007887,-0.39,-0.57,-16.3,-20.07
4808,300984,金沃股份,57.59,-0.79,-0.46,12874,74663409,3.46,59,56.99,59,58.05,0.47,2.24,194.46,5.08,5082260025,3310584071,0.09,0.02,16.63,43.26
4809,600760,中航沈飞,44.13,-0.79,-0.35,102724,454862161,1.44,44.6,43.96,44.1,44.48,0.61,0.37,35.83,7.12,1.21609E+11,1.21125E+11,-0.05,-0.05,-8.33,-12.75
4810,603260,合盛硅业,55.11,-0.79,-0.44,11145,61317616,1.26,55.49,54.79,54.99,55.55,0.57,0.09,33.6,2,65151424519,65151424519,-0.09,-0.11,4.85,-0.81
4811,605298,必得科技,12.58,-0.79,-0.1,13241,16740947,3.23,12.78,12.37,12.54,12.68,0.6,0.72,141.65,2.39,2363153000,2322922160,-0.16,-0.16,-1.56,-7.16
4812,301548,崇德科技,43.73,-0.79,-0.35,7264,31973313.9,2.13,44.5,43.56,43.99,44.08,0.53,2.77,33.46,2.65,3804510000,1147255719,-0.16,-0.36,8.67,1.13
4813,603322,超讯通信,38.39,-0.8,-0.31,30803,118585118,2.43,38.95,38.01,38.01,38.7,0.79,1.95,178.45,18.86,6049757098,6049757098,0.08,0.21,-10.35,1.03
4814,762,西藏矿业,18.5,-0.8,-0.15,36239,67414087.64,1.29,18.7,18.46,18.48,18.65,0.64,0.7,86.28,3.24,9641721590,9634811433,-0.11,-0.22,-10.89,-13.95
4815,887,中鼎股份,16.06,-0.8,-0.13,233044,376613652.4,2.04,16.34,16.01,16.1,16.19,0.47,1.77,15.07,1.65,21142825337,21108791964,-0.06,-0.12,18.52,22.41
4816,300441,鲍斯股份,8.64,-0.8,-0.07,93885,81614123.51,1.49,8.76,8.63,8.63,8.71,0.66,1.5,6.69,2.23,5567753100,5416927799,0,-0.12,-0.12,-0.92
4817,603000,人民网,19.94,-0.8,-0.16,60099,120053121,0.9,20.08,19.9,19.96,20.1,0.64,0.54,294.44,6.13,22047479657,22047479657,-0.05,-0.05,-5.36,-9.53
4818,688599,天合光能,13.69,-0.8,-0.11,102949,141401709,1.23,13.81,13.64,13.67,13.8,0.46,0.47,-8.64,1.13,29835512490,29835512490,-0.29,-0.15,-23.94,-29.07
4819,425,徐工机械,8.69,-0.8,-0.07,368497,321680130.4,1.71,8.8,8.65,8.69,8.76,0.57,0.45,14.51,1.75,1.02682E+11,70563601296,-0.11,-0.23,14.8,9.58
4820,601858,中国科传,18.31,-0.81,-0.15,17943,33031231,1.63,18.58,18.28,18.38,18.46,0.6,0.23,49.81,2.81,14474055000,14474055000,-0.05,-0.05,-6.91,-10.16
4821,301325,曼恩斯特,50.3,-0.81,-0.41,24120,121955736,2.6,51.35,50.03,50.5,50.71,0.65,4.17,84.61,2.47,7237800798,2912103410,-0.16,-0.2,-6.61,-7.18
4822,601958,金钼股份,9.84,-0.81,-0.08,108853,107202157,1.41,9.92,9.78,9.88,9.92,0.75,0.34,10.65,1.87,31749787296,31749787296,-0.1,-0.2,-4.47,-2.19
4823,300094,国联水产,3.68,-0.81,-0.03,548972,201943237.4,3.77,3.74,3.6,3.65,3.71,0.7,4.97,-39.14,1.66,4151655491,4066256844,0.55,0.27,-4.66,-2.9
4824,688700,东威科技,32.89,-0.81,-0.27,50553,168488777,5.19,33.96,32.24,33.49,33.16,1.51,1.69,146.25,5.67,9814420730,9814420730,-0.15,-0.15,17.25,11.64
4825,600577,精达股份,6.16,-0.81,-0.05,292406,180897028,1.93,6.25,6.13,6.17,6.21,0.53,1.36,23.57,2.32,13238611361,13238611361,-0.16,0,-9.14,-15.5
4826,300224,正海磁材,12.19,-0.81,-0.1,109579,133977125,1.63,12.33,12.13,12.21,12.29,0.44,1.32,40.47,2.71,10211739182,10148764155,-0.16,-0.16,-9.3,-0.97
4827,300383,光环新网,14.45,-0.82,-0.12,344992,500723379.3,2.47,14.72,14.36,14.36,14.57,0.64,1.92,53.95,2.05,25975216639,25919582954,-0.14,-0.21,2.19,-0.96
4828,300810,中科海讯,35.2,-0.82,-0.29,50429,180684451.3,4.76,36.8,35.11,35.46,35.49,0.48,4.42,-33.92,5.52,4155360000,4012331840,-0.09,-0.09,90.06,83.05
4829,603306,华懋科技,31.33,-0.82,-0.26,30343,95991453,2.69,32.05,31.2,31.47,31.59,0.64,0.92,39.42,3.02,10309455909,10309455909,-0.06,-0.06,-9,-0.89
4830,300245,天玑科技,15.69,-0.82,-0.13,116742,184941929,2.72,16.05,15.62,15.97,15.82,0.5,3.75,-256.01,3.68,4918148065,4883928724,-0.13,-0.19,13.29,0.38
4831,603806,福斯特,12.07,-0.82,-0.1,112366,135699910,1.15,12.14,12,12.05,12.17,0.46,0.43,24.08,1.98,31487449386,31487449386,-0.17,-0.17,-14.09,-18.45
4832,601018,宁波港,3.63,-0.82,-0.03,255485,92744753,1.37,3.66,3.61,3.65,3.66,0.53,0.16,14.42,0.9,70619429888,57380925053,-0.27,-0.27,-0.55,-5.71
4833,301616,浙江华业,42.18,-0.82,-0.35,26189,111246997.2,2.54,42.98,41.9,42.5,42.53,0.57,13.09,36.31,2.64,3374400000,843600000,-0.09,-0.05,102.11,102.11
4834,603707,健友股份,10.88,-0.82,-0.09,89769,98358330,1.64,11.04,10.86,10.86,10.97,0.67,0.56,21.76,2.83,17578108463,17578108463,-0.37,-0.46,-11.18,-18.01
4835,600088,中视传媒,16.68,-0.83,-0.14,28866,48375354,1.78,16.9,16.6,16.65,16.82,0.39,0.73,44.97,4.83,6633742752,6633742752,0,0,-1.59,-6.61
4836,600436,片仔癀,207.25,-0.83,-1.74,20964,437544974,1.84,210.85,207,208.48,208.99,1.22,0.35,42.04,8.76,1.25037E+11,1.25037E+11,-0.07,-0.06,-0.91,-3.38
4837,2034,旺能环境,16.58,-0.84,-0.14,45565,75033949.75,3.23,16.8,16.26,16.76,16.72,1.14,1.06,10.53,1.06,7195454488,7159744683,0.55,0.67,14.34,6.97
4838,300091,金通灵,2.37,-0.84,-0.02,222873,53131806.8,2.51,2.42,2.36,2.39,2.39,0.51,1.67,-18.85,1.9,3529319187,3163920958,-0.42,0,10.75,15.61
4839,603608,*ST天创,4.73,-0.84,-0.04,25534,11978913,2.94,4.78,4.64,4.68,4.77,0.86,0.61,-48.4,1.78,1985254060,1985254060,-0.42,-0.21,29.23,27.15
4840,2816,和科达,11.77,-0.84,-0.1,30088,35440788,4.04,11.99,11.51,11.73,11.87,0.54,3.01,-21.84,5.27,1177000000,1177000000,-0.25,-0.25,-11.5,-20.1
4841,2267,陕天然气,8.24,-0.84,-0.07,31247,25741228.92,1.2,8.3,8.2,8.3,8.31,0.6,0.28,13.13,1.37,9163501667,9163501667,-0.12,-0.24,6.74,-2.49
4842,601001,晋控煤业,11.68,-0.85,-0.1,85141,99462296,1.27,11.75,11.6,11.7,11.78,0.67,0.51,6.82,1.08,19548816000,19548816000,-0.09,-0.09,-8.82,-14.56
4843,600406,国电南瑞,23.43,-0.85,-0.2,134286,314695549,0.93,23.57,23.35,23.57,23.63,0.42,0.17,31.56,4.09,1.88192E+11,1.87354E+11,-0.04,0.04,-1.14,-7.1
4844,600428,中远海特,5.86,-0.85,-0.05,167900,98585213,1.35,5.92,5.84,5.87,5.91,0.58,0.78,11.64,0.98,16079373515,12579373518,-0.17,-0.17,-13.82,-19.73
4845,605016,百龙创园,17.57,-0.85,-0.15,40341,71583408,3.95,18.18,17.48,17.92,17.72,0.58,1.25,22.77,3.38,5676628048,5676628048,0.06,-0.06,7.79,3.96
4846,601117,中国化学,7.04,-0.85,-0.06,251073,176953605,1.13,7.09,7.01,7.03,7.1,0.73,0.41,8.4,0.71,43005426548,42729848564,-0.14,-0.14,-5.5,-15.08
4847,603393,新天然气,27.91,-0.85,-0.24,29764,83524875,2.13,28.45,27.85,27.85,28.15,0.74,0.7,9.98,1.45,11831644237,11792570460,-0.04,0,-1.24,-7.8
4848,2611,东方精工,11.72,-0.85,-0.1,518985,611061471.1,3.3,11.99,11.6,11.67,11.82,0.57,5.18,28.51,2.87,14272221505,11745757126,-0.34,-0.42,2.45,20.21
4849,600585,海螺水泥,25.28,-0.86,-0.22,91256,231166151,1.49,25.53,25.15,25.38,25.5,0.5,0.23,17.41,0.71,1.33966E+11,1.01112E+11,-0.04,-0.08,5.69,6.31
4850,832171,志晟信息,28.9,-0.86,-0.25,40721,117822911.4,3.36,29.48,28.5,28.85,29.15,0.54,6.18,-28.47,13.51,2896740492,1905290531,0.31,-0.34,41.46,38.88
4851,2015,协鑫能科,6.94,-0.86,-0.06,73552,51231596,1.14,7,6.92,6.95,7,0.57,0.45,13.94,0.96,11265872821,11265872821,-0.14,-0.29,-4.8,-10.57
4852,688235,百济神州-U,238.46,-0.87,-2.1,12567,299386834,2.26,241.44,236,238.88,240.56,0.48,1.09,-67.1,13.82,3.34057E+11,27436077300,0.03,0.06,33.52,48.09
4853,688165,埃夫特-U,23.91,-0.87,-0.21,74736,179582214,2.86,24.45,23.76,24.05,24.12,0.5,1.43,-85.64,7.59,12475759800,12475759800,-0.29,-0.33,-34.28,-9.43
4854,603198,迎驾贡酒,51.07,-0.87,-0.45,48017,245870417,1.51,51.68,50.9,51.22,51.52,0.86,0.6,15.27,4.41,40856000000,40856000000,0.02,0,-7.52,-5.32
4855,2117,东港股份,11.4,-0.87,-0.1,107056,123069984.5,2.7,11.63,11.32,11.5,11.5,0.63,2.04,37.83,4.27,5970418887,5968523352,0,-0.09,-22.55,-2.4
4856,60,中金岭南,4.49,-0.88,-0.04,300504,135925815.4,1.99,4.57,4.48,4.53,4.53,0.7,0.8,15.51,1.23,16781809672,16780540547,-0.22,-0.44,-4.67,-4.26
4857,300411,金盾股份,11.3,-0.88,-0.1,46998,53494373,2.46,11.48,11.2,11.35,11.4,0.42,1.53,166.63,4.81,4593676079,3462323108,-0.18,-0.09,-12.4,-14.33
4858,2300,太阳电缆,5.61,-0.88,-0.05,194488,109232815,1.94,5.67,5.56,5.56,5.66,0.67,2.69,44.58,2.15,4052292057,4051963081,0,0,8.51,5.06
4859,603991,至正股份,47.33,-0.88,-0.42,11167,53143298,2.85,48.36,47,47,47.75,0.59,1.5,-115.54,15.62,3527741455,3527741455,-0.06,0,-17.99,-9.33
4860,2967,广电计量,20.04,-0.89,-0.18,52223,104937566,2.47,20.4,19.9,20.1,20.22,0.62,0.99,33.19,3.5,11688246754,10615611626,-0.1,-0.1,23.48,24.09
4861,300913,兆龙互连,42.51,-0.89,-0.38,25185,108197726.2,2.73,43.55,42.38,42.51,42.89,0.68,1.19,92.1,9.57,11033969397,9022961580,-0.09,-0.16,-27.53,-26.08
